step,lr,l0,dead_fraction,loss,reconstruction_loss,l1_loss,aux_loss
7636,0.0002,992.8896484375,6.103515625e-05,0.37290045619010925,0.04539736360311508,486.45294189453125,0.08427661657333374
7637,0.0002,1029.8193359375,6.103515625e-05,0.3959682583808899,0.04713326692581177,521.6495361328125,0.08801020681858063
7638,0.0002,1013.31005859375,6.103515625e-05,0.40385061502456665,0.04604867845773697,543.64404296875,0.0859798938035965
7639,0.0002,1036.732421875,6.103515625e-05,0.40431854128837585,0.04696568846702576,539.7969360351562,0.08745438605546951
7640,0.0002,1013.286376953125,6.103515625e-05,0.4214189946651459,0.045951709151268005,580.0023193359375,0.08546612411737442
7641,0.0002,1023.48193359375,6.103515625e-05,0.3779847025871277,0.0466853603720665,489.446533203125,0.08657606691122055
7642,0.0002,1033.81396484375,6.103515625e-05,0.4199739396572113,0.04713545739650726,569.611083984375,0.08803293108940125
7643,0.0002,989.822021484375,6.103515625e-05,0.40208062529563904,0.044974952936172485,546.3023681640625,0.08395448327064514
7644,0.0002,997.2568359375,6.103515625e-05,0.43293365836143494,0.0454128161072731,605.5757446289062,0.08473295718431473
7645,0.0002,1023.165283203125,6.103515625e-05,0.3988775610923767,0.046508703380823135,531.4111328125,0.08666326105594635
7646,0.0002,1014.7001953125,6.103515625e-05,0.4168238639831543,0.04616623371839523,568.7894287109375,0.08626286685466766
7647,0.0002,1025.579345703125,6.103515625e-05,0.41752487421035767,0.046687111258506775,567.9466552734375,0.0868644118309021
7648,0.0002,1022.375244140625,6.103515625e-05,0.38755741715431213,0.04640141874551773,510.11981201171875,0.08609607815742493
7649,0.0002,986.525146484375,6.103515625e-05,0.3768576979637146,0.04522363841533661,495.22967529296875,0.08401921391487122
7650,0.0002,997.539794921875,6.103515625e-05,0.3790714144706726,0.04541058465838432,498.0684814453125,0.08462657034397125
7651,0.0002,1006.089111328125,6.103515625e-05,0.38167083263397217,0.04582159221172333,500.9661865234375,0.0853661373257637
7652,0.0002,986.080078125,6.103515625e-05,0.37872910499572754,0.04482891038060188,500.4346618652344,0.08368285000324249
7653,0.0002,1001.544921875,6.103515625e-05,0.37165960669517517,0.04548892006278038,483.2487487792969,0.08454629778862
7654,0.0002,1028.126708984375,6.103515625e-05,0.43335604667663574,0.0467095673084259,599.2697143554688,0.08701160550117493
7655,0.0002,1005.11083984375,6.103515625e-05,0.39167672395706177,0.04585433751344681,521.2078857421875,0.08521842211484909
7656,0.0002,1028.205810546875,6.103515625e-05,0.3995772898197174,0.04661492258310318,532.287353515625,0.08681869506835938
7657,0.0002,1016.027099609375,6.103515625e-05,0.41857361793518066,0.04671541601419449,569.9393310546875,0.08688850700855255
7658,0.0002,1016.050048828125,6.103515625e-05,0.4004644751548767,0.0464482456445694,534.9881591796875,0.0865221694111824
7659,0.0002,1025.68701171875,6.103515625e-05,0.40569108724594116,0.04700663313269615,542.308837890625,0.08753000199794769
7660,0.0002,996.357421875,6.103515625e-05,0.4201180338859558,0.04552135989069939,580.0394897460938,0.08457693457603455
7661,0.0002,1009.479736328125,6.103515625e-05,0.39807119965553284,0.046341054141521454,532.0455322265625,0.08570736646652222
7662,0.0002,1027.25537109375,6.103515625e-05,0.39440837502479553,0.04680190607905388,521.48291015625,0.08686501532793045
7663,0.0002,1018.442626953125,6.103515625e-05,0.41322699189186096,0.046410948038101196,561.236083984375,0.08619799464941025
7664,0.0002,1011.314208984375,6.103515625e-05,0.4296809136867523,0.046426840126514435,593.5435180664062,0.08648231625556946
7665,0.0002,1015.490966796875,6.103515625e-05,0.4009341597557068,0.04686489701271057,534.2693481445312,0.08693455159664154
7666,0.0002,990.9013671875,6.103515625e-05,0.40090322494506836,0.04523316025733948,542.0592651367188,0.08464042842388153
7667,0.0002,1013.5439453125,6.103515625e-05,0.3947451412677765,0.04664197564125061,523.2700805664062,0.08646809309720993
7668,0.0002,1008.94140625,6.103515625e-05,0.3979616165161133,0.046132586896419525,533.0193481445312,0.08531935513019562
7669,0.0002,1024.776123046875,6.103515625e-05,0.39962515234947205,0.046853918582201004,531.9849853515625,0.08677873015403748
7670,0.0002,997.850830078125,6.103515625e-05,0.40538448095321655,0.04572058469057083,549.3836669921875,0.0849720686674118
7671,0.0002,1001.77197265625,6.103515625e-05,0.378265380859375,0.04574413597583771,494.8985290527344,0.08507198840379715
7672,0.0002,1005.88818359375,6.103515625e-05,0.41570889949798584,0.04602009057998657,567.7501220703125,0.0858137309551239
7673,0.0002,1017.841796875,6.103515625e-05,0.41220325231552124,0.04706995189189911,555.87255859375,0.08719699084758759
7674,0.0002,1002.576171875,6.103515625e-05,0.38329192996025085,0.045547641813755035,505.5433349609375,0.08497261255979538
7675,0.0002,1017.747802734375,6.103515625e-05,0.4185275435447693,0.046550653874874115,571.2445068359375,0.08635459840297699
7676,0.0002,998.034912109375,6.103515625e-05,0.4227966070175171,0.04659350588917732,580.5199584960938,0.08594311028718948
7677,0.0002,999.0810546875,6.103515625e-05,0.4120437502861023,0.04639851301908493,560.2435913085938,0.08552341163158417
7678,0.0002,1015.4716796875,6.103515625e-05,0.40688759088516235,0.04622478038072586,549.6841430664062,0.0858207494020462
7679,0.0002,1025.260498046875,6.103515625e-05,0.39981532096862793,0.04696277529001236,530.954833984375,0.08737514913082123
7680,0.0002,976.8232421875,6.103515625e-05,0.40696996450424194,0.045499518513679504,554.0961303710938,0.08442235738039017
7681,0.0002,1004.226806640625,6.103515625e-05,0.40190231800079346,0.04613633081316948,540.3314819335938,0.08560024201869965
7682,0.0002,996.565185546875,6.103515625e-05,0.42607858777046204,0.04589579999446869,590.73876953125,0.08481339365243912
7683,0.0002,1004.78662109375,6.103515625e-05,0.4036475419998169,0.04699549078941345,541.0302734375,0.08613692224025726
7684,0.0002,979.23974609375,6.103515625e-05,0.4114636182785034,0.04496406391263008,565.6573486328125,0.08367085456848145
7685,0.0002,994.237548828125,6.103515625e-05,0.4039445221424103,0.04634633660316467,543.8912963867188,0.08565253764390945
7686,0.0002,998.437255859375,6.103515625e-05,0.42160218954086304,0.046039171516895294,580.3585205078125,0.08538373559713364
7687,0.0002,994.821044921875,6.103515625e-05,0.3801439106464386,0.04610997065901756,497.20556640625,0.08543115854263306
7688,0.0002,985.49560546875,6.103515625e-05,0.40484118461608887,0.04531243443489075,551.426025390625,0.08381571620702744
7689,0.0002,990.0068359375,6.103515625e-05,0.40650954842567444,0.04592815414071083,552.432373046875,0.08436518907546997
7690,0.0002,987.521240234375,6.103515625e-05,0.4029030501842499,0.045334070920944214,546.7907104492188,0.08417361974716187
7691,0.0002,977.607421875,6.103515625e-05,0.39046159386634827,0.04509320110082626,523.197021484375,0.08376985043287277
7692,0.0002,996.45703125,6.103515625e-05,0.39567744731903076,0.04618574678897858,527.722900390625,0.08563022315502167
7693,0.0002,987.519775390625,6.103515625e-05,0.4075647294521332,0.04532410204410553,556.3306884765625,0.08407524228096008
7694,0.0002,971.63623046875,6.103515625e-05,0.4274289906024933,0.044961459934711456,598.19970703125,0.08336768299341202
7695,0.0002,978.962890625,6.103515625e-05,0.386535108089447,0.045577846467494965,514.1234130859375,0.08389553427696228
7696,0.0002,986.44921875,6.103515625e-05,0.3990343511104584,0.04515241086483002,540.1171875,0.08382335305213928
7697,0.0002,983.072509765625,6.103515625e-05,0.4025743305683136,0.045701030641794205,544.950439453125,0.0843980684876442
7698,0.0002,989.612060546875,6.103515625e-05,0.3679714798927307,0.04578302055597305,475.2589111328125,0.08455897867679596
7699,0.0002,997.031982421875,6.103515625e-05,0.40407466888427734,0.04624836891889572,544.613037109375,0.08551977574825287
7700,0.0002,989.9931640625,6.103515625e-05,0.39524298906326294,0.046509694308042526,526.1405639648438,0.08566303551197052
7701,0.0002,968.87744140625,6.103515625e-05,0.367165744304657,0.04462476819753647,479.8503112792969,0.08261583745479584
7702,0.0002,981.546630859375,6.103515625e-05,0.3871424198150635,0.04588587209582329,514.0641479492188,0.08422447741031647
7703,0.0002,981.036865234375,6.103515625e-05,0.41179269552230835,0.04517011344432831,565.4608154296875,0.08389218151569366
7704,0.0002,996.91015625,6.103515625e-05,0.4059193730354309,0.04610155522823334,548.8986206054688,0.08536849915981293
7705,0.0002,981.354248046875,6.103515625e-05,0.4049297571182251,0.0454326868057251,550.5547485351562,0.08421969413757324
7706,0.0002,981.7431640625,6.103515625e-05,0.39698725938796997,0.04542665183544159,534.8427734375,0.08413923531770706
7707,0.0002,978.7099609375,6.103515625e-05,0.4002671241760254,0.04501410573720932,543.7672729492188,0.08336938172578812
7708,0.0002,979.831787109375,6.103515625e-05,0.3848298192024231,0.0451292060315609,512.6506958007812,0.0833752304315567
7709,0.0002,992.93701171875,6.103515625e-05,0.40230792760849,0.04578424617648125,543.3533935546875,0.08484698086977005
7710,0.0002,995.85009765625,6.103515625e-05,0.3674929440021515,0.04610753059387207,471.77734375,0.08549672365188599
7711,0.0002,995.98681640625,6.103515625e-05,0.4203532636165619,0.04555644094944,579.9464721679688,0.08482357859611511
7712,0.0002,989.8740234375,6.103515625e-05,0.406724214553833,0.04578574746847153,552.20458984375,0.08483614027500153
7713,0.0002,967.706298828125,6.103515625e-05,0.40298813581466675,0.04449252784252167,551.833740234375,0.08257870376110077
7714,0.0002,996.683349609375,6.103515625e-05,0.39746785163879395,0.04575333744287491,533.6422729492188,0.08489339053630829
7715,0.0002,986.9697265625,6.103515625e-05,0.3974059224128723,0.045516181737184525,535.3733520507812,0.08420304208993912
7716,0.0002,988.5869140625,6.103515625e-05,0.4153786301612854,0.04531683027744293,571.1069946289062,0.08450828492641449
7717,0.0002,971.788330078125,6.103515625e-05,0.37370461225509644,0.04472356289625168,492.09783935546875,0.08293209969997406
7718,0.0002,995.5732421875,6.103515625e-05,0.4101640582084656,0.045724738389253616,559.1109619140625,0.08488379418849945
7719,0.0002,997.059326171875,6.103515625e-05,0.40866225957870483,0.04627014696598053,554.188232421875,0.08529800176620483
7720,0.0002,996.846923828125,6.103515625e-05,0.42334505915641785,0.0458453930914402,584.8914794921875,0.08505392074584961
7721,0.0002,986.794677734375,6.103515625e-05,0.38251781463623047,0.04563126340508461,504.6026306152344,0.08458520472049713
7722,0.0002,992.283447265625,6.103515625e-05,0.3782377541065216,0.04549866169691086,496.453369140625,0.0845123752951622
7723,0.0002,970.952880859375,6.103515625e-05,0.3706410527229309,0.04488082230091095,485.547119140625,0.08298666030168533
7724,0.0002,987.111328125,6.103515625e-05,0.3825420141220093,0.045593492686748505,504.8391418457031,0.08452893793582916
7725,0.0002,970.906494140625,6.103515625e-05,0.37815219163894653,0.04480835795402527,500.90875244140625,0.08288945257663727
7726,0.0002,977.749267578125,6.103515625e-05,0.4333197772502899,0.04488057643175125,609.975830078125,0.0834512710571289
7727,0.0002,987.0751953125,6.103515625e-05,0.3980880677700043,0.04559260606765747,535.7349853515625,0.08462794870138168
7728,0.0002,984.479736328125,6.103515625e-05,0.4223102927207947,0.045021455734968185,586.7955322265625,0.08389107882976532
7729,0.0002,983.79736328125,6.103515625e-05,0.3970337510108948,0.045554473996162415,534.934814453125,0.08401185274124146
7730,0.0002,977.986572265625,6.103515625e-05,0.42113196849823,0.04504140466451645,584.4130249023438,0.08388403058052063
7731,0.0002,1001.904296875,6.103515625e-05,0.4249577820301056,0.04608258605003357,586.511474609375,0.08561944216489792
7732,0.0002,984.093017578125,6.103515625e-05,0.37098515033721924,0.045233726501464844,483.9373474121094,0.08378273993730545
7733,0.0002,984.188232421875,6.103515625e-05,0.384764701128006,0.045479513704776764,510.49090576171875,0.08403971791267395
7734,0.0002,969.822021484375,6.103515625e-05,0.4130117893218994,0.044567886739969254,571.5613403320312,0.08266319334506989
7735,0.0002,982.30712890625,6.103515625e-05,0.43008169531822205,0.04503703862428665,602.14794921875,0.08397066593170166
7736,0.0002,979.441650390625,6.103515625e-05,0.3910359740257263,0.04518413543701172,524.3609619140625,0.08367131650447845
7737,0.0002,982.229736328125,6.103515625e-05,0.41405051946640015,0.0449015349149704,570.61572265625,0.08384107798337936
7738,0.0002,971.6103515625,6.103515625e-05,0.38629859685897827,0.04495292529463768,516.2650756835938,0.08321312069892883
7739,0.0002,974.64111328125,6.103515625e-05,0.3918209671974182,0.04483182728290558,527.5653076171875,0.08320647478103638
7740,0.0002,991.894775390625,6.103515625e-05,0.3986196219921112,0.0454845204949379,537.5777587890625,0.08434620499610901
7741,0.0002,984.44921875,6.103515625e-05,0.3817891478538513,0.04528658837080002,504.92242431640625,0.08404132723808289
7742,0.0002,983.927001953125,6.103515625e-05,0.43606963753700256,0.04536644369363785,612.6261596679688,0.08439010381698608
7743,0.0002,989.687255859375,6.103515625e-05,0.4014427065849304,0.045860618352890015,541.6721801757812,0.08474597334861755
7744,0.0002,998.125732421875,6.103515625e-05,0.40621936321258545,0.046076901257038116,549.64794921875,0.08531849086284637
7745,0.0002,991.600341796875,6.103515625e-05,0.3788841962814331,0.04591337591409683,496.463623046875,0.08473899215459824
7746,0.0002,975.015869140625,6.103515625e-05,0.3619697093963623,0.04502645879983902,467.2509460449219,0.08331774175167084
7747,0.0002,964.890380859375,6.103515625e-05,0.3614486753940582,0.04446329176425934,469.1727294921875,0.08239901065826416
7748,0.0002,982.906982421875,0.0001220703125,0.4046168923377991,0.04530128836631775,550.3052368164062,0.08416298031806946
7749,0.0002,996.283447265625,0.0001220703125,0.4206206500530243,0.045867256820201874,578.8983154296875,0.08530420809984207
7750,0.0002,986.487548828125,6.103515625e-05,0.38740381598472595,0.04535824805498123,515.7081298828125,0.08419150859117508
7751,0.0002,970.5634765625,6.103515625e-05,0.40601029992103577,0.04460921138525009,557.29052734375,0.08275579661130905
7752,0.0002,978.972900390625,6.103515625e-05,0.3910568952560425,0.0452718585729599,523.7398681640625,0.0839151069521904
7753,0.0002,981.584716796875,6.103515625e-05,0.3983455300331116,0.04514516517519951,539.0718994140625,0.0836644321680069
7754,0.0002,980.2998046875,6.103515625e-05,0.4160887598991394,0.04508332908153534,574.5565185546875,0.08372719585895538
7755,0.0002,981.893798828125,6.103515625e-05,0.404096782207489,0.04507464915513992,550.626708984375,0.0837087482213974
7756,0.0002,982.85693359375,6.103515625e-05,0.4019220471382141,0.045230232179164886,544.9586791992188,0.08421246707439423
7757,0.0002,988.424560546875,6.103515625e-05,0.42356300354003906,0.04547908902168274,587.2047119140625,0.08448152989149094
7758,0.0002,968.893310546875,6.103515625e-05,0.4004030227661133,0.04462866112589836,545.8058471679688,0.0828714370727539
7759,0.0002,1004.412109375,6.103515625e-05,0.4015352725982666,0.045798398554325104,541.3936767578125,0.08504003286361694
7760,0.0002,981.720947265625,6.103515625e-05,0.40888628363609314,0.04519065469503403,559.7369995117188,0.08382710814476013
7761,0.0002,969.62353515625,6.103515625e-05,0.3682735562324524,0.044810764491558075,480.624267578125,0.08315064013004303
7762,0.0002,968.7900390625,6.103515625e-05,0.40866750478744507,0.04466785490512848,561.94677734375,0.08302624523639679
7763,0.0002,993.421875,6.103515625e-05,0.39668038487434387,0.045704178512096405,532.81640625,0.08456798642873764
7764,0.0002,989.928466796875,6.103515625e-05,0.37841272354125977,0.045481353998184204,496.93804931640625,0.08446234464645386
7765,0.0002,980.012939453125,6.103515625e-05,0.413585901260376,0.04504445567727089,569.490478515625,0.08379621058702469
7766,0.0002,973.375,6.103515625e-05,0.3863929212093353,0.04473334923386574,517.45849609375,0.0829303190112114
7767,0.0002,993.42578125,6.103515625e-05,0.40371376276016235,0.04537308216094971,547.997802734375,0.08434174954891205
7768,0.0002,977.6650390625,6.103515625e-05,0.390392541885376,0.04519212618470192,523.2764282226562,0.08356218785047531
7769,0.0002,979.436279296875,6.103515625e-05,0.4106869697570801,0.04496287554502487,564.23291015625,0.08360761404037476
7770,0.0002,970.6533203125,6.103515625e-05,0.4223434329032898,0.04488186538219452,587.5645751953125,0.08367925882339478
7771,0.0002,979.741455078125,6.103515625e-05,0.39088207483291626,0.04521341621875763,523.8831787109375,0.08372707664966583
7772,0.0002,996.3525390625,6.103515625e-05,0.4309731423854828,0.04569791257381439,600.5421142578125,0.08500418066978455
7773,0.0002,990.01220703125,6.103515625e-05,0.38392072916030884,0.04580915346741676,506.78753662109375,0.08471780270338058
7774,0.0002,998.56201171875,6.103515625e-05,0.39073508977890015,0.04611071199178696,518.26123046875,0.08549375832080841
7775,0.0002,971.0078125,6.103515625e-05,0.385792076587677,0.045057397335767746,515.2345581054688,0.08311739563941956
7776,0.0002,970.59521484375,6.103515625e-05,0.4030494689941406,0.04441537708044052,551.6737060546875,0.08279721438884735
7777,0.0002,983.51904296875,6.103515625e-05,0.3770293891429901,0.045477960258722305,494.4357604980469,0.08433353155851364
7778,0.0002,971.699951171875,6.103515625e-05,0.38103187084198,0.044753897935152054,506.63275146484375,0.08296157419681549
7779,0.0002,980.724365234375,6.103515625e-05,0.4318445026874542,0.04516858607530594,605.3353271484375,0.08400825411081314
7780,0.0002,989.52734375,6.103515625e-05,0.39870932698249817,0.045714378356933594,536.661376953125,0.08466426283121109
7781,0.0002,985.897705078125,6.103515625e-05,0.37915462255477905,0.0451866015791893,500.4212646484375,0.08375737071037292
7782,0.0002,966.51220703125,6.103515625e-05,0.3881416320800781,0.044768285006284714,520.7171630859375,0.08301477134227753
7783,0.0002,971.330810546875,6.103515625e-05,0.39373618364334106,0.044804323464632034,531.8071899414062,0.08302822709083557
7784,0.0002,962.61279296875,6.103515625e-05,0.39373254776000977,0.04417165368795395,534.730712890625,0.08219552040100098
7785,0.0002,956.0625,6.103515625e-05,0.37943190336227417,0.04411555454134941,507.2813720703125,0.08167564868927002
7786,0.0002,979.74072265625,6.103515625e-05,0.39587336778640747,0.04519638419151306,533.6553955078125,0.08384928107261658
7787,0.0002,965.964599609375,6.103515625e-05,0.4043586850166321,0.044293273240327835,555.1650390625,0.08248288929462433
7788,0.0002,963.134765625,6.103515625e-05,0.3888486623764038,0.04449762403964996,523.3964233398438,0.08265282213687897
7789,0.0002,966.17236328125,6.103515625e-05,0.4056682586669922,0.044578611850738525,556.4923706054688,0.08284345269203186
7790,0.0002,962.069580078125,6.103515625e-05,0.4140409827232361,0.04421736299991608,575.8449096679688,0.08190111815929413
7791,0.0002,982.73876953125,6.103515625e-05,0.38906964659690857,0.04511767253279686,520.6495971679688,0.08362715691328049
7792,0.0002,984.522216796875,6.103515625e-05,0.40682870149612427,0.0451541468501091,555.0044555664062,0.0841723158955574
7793,0.0002,970.5439453125,6.103515625e-05,0.3994626998901367,0.04494743421673775,542.46435546875,0.08328308165073395
7794,0.0002,963.822509765625,6.103515625e-05,0.3744751811027527,0.04441257566213608,495.1627197265625,0.082481250166893
7795,0.0002,952.099853515625,6.103515625e-05,0.3941968083381653,0.04383844882249832,538.3496704101562,0.0811835378408432
7796,0.0002,968.4013671875,6.103515625e-05,0.3707328140735626,0.04492700845003128,486.1200866699219,0.082745760679245
7797,0.0002,981.792724609375,0.0,0.4093000590801239,0.045265525579452515,559.8895263671875,0.08408975601196289
7798,0.0002,978.2470703125,0.0,0.37951794266700745,0.045697227120399475,498.39129638671875,0.08462503552436829
7799,0.0002,992.82080078125,0.0,0.39953887462615967,0.0457930788397789,536.9727783203125,0.08525939285755157
7800,0.0002,980.078369140625,0.0,0.3814748525619507,0.04565806686878204,503.6005859375,0.08401648700237274
7801,0.0002,986.89208984375,0.0,0.35206231474876404,0.0455935001373291,444.7821350097656,0.08407774567604065
7802,0.0002,973.25,0.0,0.39149969816207886,0.044997960329055786,526.80224609375,0.08310060203075409
7803,0.0002,979.916748046875,0.0,0.39824026823043823,0.045093223452568054,538.638916015625,0.08382755517959595
7804,0.0002,987.056396484375,0.0,0.39247190952301025,0.04538163170218468,525.647705078125,0.08426639437675476
7805,0.0002,975.12744140625,0.0,0.41323229670524597,0.04506129398941994,568.8320922851562,0.08375495672225952
7806,0.0002,961.7001953125,0.0,0.3894733190536499,0.04448184743523598,524.6181640625,0.08268237113952637
7807,0.0002,967.704833984375,0.0,0.37760183215141296,0.04463988542556763,500.6061096191406,0.08265889436006546
7808,0.0002,1013.165771484375,6.103515625e-05,0.39532774686813354,0.04699911177158356,523.5848388671875,0.0865362137556076
7809,0.0002,1010.669677734375,6.103515625e-05,0.38145047426223755,0.046756647527217865,496.36505126953125,0.0865112692117691
7810,0.0002,994.192138671875,6.103515625e-05,0.378617525100708,0.046392399817705154,493.2375793457031,0.08560632169246674
7811,0.0002,991.1640625,6.103515625e-05,0.376785010099411,0.0461391843855381,490.67718505859375,0.08530721068382263
7812,0.0002,1000.775634765625,6.103515625e-05,0.38271671533584595,0.04665257781744003,499.96734619140625,0.08608046919107437
7813,0.0002,1001.266357421875,6.103515625e-05,0.37240463495254517,0.04674403741955757,478.9229431152344,0.08619909733533859
7814,0.0002,1013.844970703125,6.103515625e-05,0.38226962089538574,0.046948306262493134,497.121826171875,0.08676038682460785
7815,0.0002,1011.387939453125,6.103515625e-05,0.43779855966567993,0.046812593936920166,608.0655517578125,0.08695316314697266
7816,0.0002,1020.671875,6.103515625e-05,0.4282315969467163,0.047345295548439026,586.1453857421875,0.0878136083483696
7817,0.0002,1009.3681640625,6.103515625e-05,0.3960840106010437,0.046704620122909546,526.18603515625,0.08628636598587036
7818,0.0002,1007.681884765625,6.103515625e-05,0.39903002977371216,0.04666421562433243,531.7135620117188,0.08650901913642883
7819,0.0002,1013.677978515625,6.103515625e-05,0.40826404094696045,0.047144945710897446,548.0263061523438,0.08710592985153198
7820,0.0002,995.984619140625,6.103515625e-05,0.41108065843582153,0.0461747981607914,558.447265625,0.085682213306427
7821,0.0002,991.016845703125,6.103515625e-05,0.391579270362854,0.045944638550281525,521.423828125,0.08492270112037659
7822,0.0002,1015.348876953125,6.103515625e-05,0.3869827091693878,0.04686562716960907,506.4415283203125,0.08689633756875992
7823,0.0002,1014.1044921875,6.103515625e-05,0.417569100856781,0.04659481719136238,568.84130859375,0.08655361831188202
7824,0.0002,1008.180419921875,6.103515625e-05,0.40654587745666504,0.04670640826225281,546.808349609375,0.08643528819084167
7825,0.0002,982.435546875,6.103515625e-05,0.407693088054657,0.04535159096121788,555.7158203125,0.08448357880115509
7826,0.0002,984.951171875,6.103515625e-05,0.39269787073135376,0.045705828815698624,524.8123779296875,0.08458584547042847
7827,0.0002,1003.824462890625,6.103515625e-05,0.37745893001556396,0.04645497351884842,489.95404052734375,0.08602695167064667
7828,0.0002,986.2724609375,6.103515625e-05,0.36415013670921326,0.04553491622209549,469.00115966796875,0.08411464095115662
7829,0.0002,1002.034912109375,6.103515625e-05,0.4426472783088684,0.046200066804885864,621.311767578125,0.08579132705926895
7830,0.0002,1000.162841796875,6.103515625e-05,0.42324233055114746,0.046609338372945786,580.6965942382812,0.08628465235233307
7831,0.0002,991.16455078125,6.103515625e-05,0.41435766220092773,0.045687224715948105,567.7752685546875,0.08478277921676636
7832,0.0002,1009.249755859375,6.103515625e-05,0.4022023379802704,0.04679553210735321,537.1868896484375,0.08681335300207138
7833,0.0002,1009.348876953125,6.103515625e-05,0.38949763774871826,0.04693440720438957,511.33984375,0.08689333498477936
7834,0.0002,1008.033935546875,6.103515625e-05,0.3982800245285034,0.046334944665431976,532.0872192382812,0.08590143918991089
7835,0.0002,981.52197265625,6.103515625e-05,0.4127524495124817,0.04551277309656143,566.0768432617188,0.08420123904943466
7836,0.0002,999.7490234375,6.103515625e-05,0.4014313817024231,0.04625890403985977,539.2741088867188,0.08553542196750641
7837,0.0002,990.93603515625,6.103515625e-05,0.36410436034202576,0.04606914520263672,465.3623352050781,0.0853540301322937
7838,0.0002,1004.54052734375,6.103515625e-05,0.4305987060070038,0.046219151467084885,596.7800903320312,0.08598950505256653
7839,0.0002,1013.3056640625,6.103515625e-05,0.3877890110015869,0.04709404334425926,507.46826171875,0.0869608074426651
7840,0.0002,997.972900390625,6.103515625e-05,0.3787756562232971,0.04628397151827812,493.99700927734375,0.08549317717552185
7841,0.0002,1004.3232421875,6.103515625e-05,0.4088798761367798,0.046845920383930206,550.688720703125,0.08668960630893707
7842,0.0002,994.27001953125,6.103515625e-05,0.39745157957077026,0.04593341797590256,532.296142578125,0.08537007868289948
7843,0.0002,991.580810546875,6.103515625e-05,0.39631354808807373,0.04576849192380905,531.4423828125,0.0848238468170166
7844,0.0002,998.94189453125,6.103515625e-05,0.4192558825016022,0.046322889626026154,574.3857421875,0.0857401192188263
7845,0.0002,1010.22021484375,6.103515625e-05,0.37159624695777893,0.047044649720191956,475.5467529296875,0.0867781937122345
7846,0.0002,998.10009765625,6.103515625e-05,0.3726065754890442,0.046034153550863266,482.99346923828125,0.08507569134235382
7847,0.0002,992.718994140625,6.103515625e-05,0.38003307580947876,0.04610849916934967,497.2041931152344,0.08532245457172394
7848,0.0002,1011.146484375,6.103515625e-05,0.40979325771331787,0.046616047620773315,553.53515625,0.08640961349010468
7849,0.0002,1010.28173828125,6.103515625e-05,0.39754077792167664,0.04707391560077667,526.9874267578125,0.0869731605052948
7850,0.0002,991.36767578125,6.103515625e-05,0.36928868293762207,0.04594898223876953,476.73175048828125,0.08497381210327148
7851,0.0002,1000.449951171875,6.103515625e-05,0.42570191621780396,0.04667879268527031,584.7301635742188,0.0866580456495285
7852,0.0002,1010.522216796875,6.103515625e-05,0.38294196128845215,0.0474545881152153,496.20843505859375,0.08738315105438232
7853,0.0002,1008.880859375,6.103515625e-05,0.40115344524383545,0.046572327613830566,537.14306640625,0.08600955456495285
7854,0.0002,1002.39697265625,6.103515625e-05,0.4090549349784851,0.047166191041469574,550.6417846679688,0.08656781166791916
7855,0.0002,1001.0478515625,6.103515625e-05,0.4643159508705139,0.04674834758043289,661.8831176757812,0.08662602305412292
7856,0.0002,1003.93994140625,6.103515625e-05,0.4023357629776001,0.04749874770641327,534.941162109375,0.08736641705036163
7857,0.0002,1000.139404296875,6.103515625e-05,0.39637491106987,0.046295251697301865,528.4362182617188,0.08586154133081436
7858,0.0002,1001.839111328125,6.103515625e-05,0.3975817561149597,0.04669595882296562,529.7691650390625,0.0860012024641037
7859,0.0002,1002.00244140625,6.103515625e-05,0.4130818247795105,0.04654813930392265,561.0718383789062,0.08599776029586792
7860,0.0002,993.16748046875,6.103515625e-05,0.3924558758735657,0.04609834402799606,522.2974853515625,0.08520878851413727
7861,0.0002,985.84326171875,6.103515625e-05,0.3831815719604492,0.045709311962127686,505.640625,0.08465193957090378
7862,0.0002,991.2333984375,6.103515625e-05,0.4337289333343506,0.04618504270911217,603.5540771484375,0.08576680719852448
7863,0.0002,994.980712890625,6.103515625e-05,0.38597604632377625,0.04647674411535263,507.73907470703125,0.08562973141670227
7864,0.0002,994.770263671875,6.103515625e-05,0.4132254421710968,0.04612021893262863,563.1197509765625,0.08554533123970032
7865,0.0002,1004.55078125,6.103515625e-05,0.40883558988571167,0.04693019390106201,550.825927734375,0.08649243414402008
7866,0.0002,993.761474609375,6.103515625e-05,0.4025540351867676,0.045973729342222214,542.682373046875,0.08523909747600555
7867,0.0002,1000.07470703125,6.103515625e-05,0.39721065759658813,0.046465955674648285,529.5613403320312,0.08596400916576385
7868,0.0002,1011.37744140625,6.103515625e-05,0.40437671542167664,0.046906836330890656,541.1796875,0.08688003569841385
7869,0.0002,995.09033203125,6.103515625e-05,0.39392024278640747,0.046375781297683716,523.5458984375,0.08577150106430054
7870,0.0002,1004.982177734375,6.103515625e-05,0.38210365176200867,0.04643504321575165,499.803955078125,0.08576661348342896
7871,0.0002,998.6044921875,6.103515625e-05,0.42195236682891846,0.04632875323295593,579.595703125,0.08582574129104614
7872,0.0002,1002.319580078125,6.103515625e-05,0.4001150131225586,0.0465925969183445,535.0028686523438,0.08602097630500793
7873,0.0002,992.160400390625,6.103515625e-05,0.40224069356918335,0.045977115631103516,542.0634765625,0.08523182570934296
